GAME_ID,team,against,s_minutes,s_FGM,s_FGA,s_3PM,s_3PA,s_FTM,s_FTA,s_OREB,s_DREB,s_AST,s_STL,s_BLK,s_TO,s_FOUL,b_FGM,b_FGA,b_3PM,b_3PA,b_FTM,b_FTA,b_OREB,b_DREB,b_AST,b_STL,b_BLK,b_TO,b_FOUL,home_away,PTS_ht,PTS_ht_opp,PTS_final
22300990,ATL,LAL,75.38333333333334,17,34,6,18,8,9,3,12,10,4,2,4,7,5,13,1,7,0,0,0,4,7,2,2,1,3,away,59,73,105
22300990,LAL,ATL,88.51666666666667,23,38,5,11,9,10,2,18,17,3,0,4,6,4,8,3,7,2,4,0,5,2,0,1,2,2,home,73,59,136
22300991,ORL,CHA,74.51666666666667,13,22,4,10,4,4,1,11,11,5,1,6,3,13,18,4,6,3,4,2,8,8,3,1,3,3,home,67,32,112
22300991,CHA,ORL,85.85,12,28,4,11,4,4,0,11,7,3,0,9,4,0,7,0,5,0,0,0,0,0,2,1,4,4,away,32,67,92
22300992,WAS,HOU,71.35,12,26,5,12,0,0,3,8,2,1,0,3,9,10,22,5,10,3,4,6,4,11,2,0,3,3,home,57,60,114
22300992,HOU,WAS,85.98333333333333,16,34,4,14,12,17,6,13,7,4,2,3,2,5,11,0,2,2,2,2,1,2,0,3,1,4,away,60,57,137
22300993,BKN,NOP,82.15,11,30,6,18,8,10,4,7,5,2,0,5,6,4,11,1,4,0,0,2,7,4,1,1,4,2,home,45,64,91
22300993,NOP,BKN,70.56666666666666,14,25,5,11,3,3,1,9,15,1,3,4,7,12,20,3,8,1,3,3,9,5,4,0,1,2,away,64,45,104
22300994,SAS,DAL,79.18333333333334,14,35,5,14,8,8,3,14,11,4,3,5,7,6,12,1,4,2,3,2,5,4,0,0,2,2,home,56,65,107
22300994,DAL,SAS,75.98333333333333,17,32,2,11,9,11,1,13,16,2,1,4,3,8,14,2,3,2,2,1,6,3,1,1,0,5,away,65,56,113
22300995,DEN,MIN,87.96666666666667,24,39,4,6,9,11,8,13,12,2,1,5,4,3,6,3,5,0,0,0,8,5,1,0,3,6,away,70,55,115
22300995,MIN,DEN,80.88333333333334,14,30,1,7,4,6,2,8,10,2,2,3,7,9,18,3,7,1,2,3,2,3,3,0,0,1,home,55,70,112
22300996,MIA,CLE,73.3,16,34,6,16,8,8,1,10,6,4,0,3,6,6,11,1,4,2,2,2,6,6,0,0,0,3,away,61,57,107
22300996,CLE,MIA,90.31666666666666,17,31,4,12,5,6,2,13,14,3,0,5,5,4,9,4,8,2,2,1,4,4,0,1,1,6,home,57,61,104
22300997,DET,IND,80.1,17,33,0,5,10,13,2,13,7,3,1,7,6,3,11,2,5,0,0,2,5,3,0,0,1,1,home,52,63,103
22300997,IND,DET,74.96666666666667,15,29,4,12,5,8,0,7,9,4,1,3,4,9,16,4,7,2,2,2,9,8,3,0,2,1,away,63,52,122
22300998,BOS,MIL,83.63333333333334,19,36,6,14,9,12,1,10,11,4,2,3,6,6,10,4,7,0,0,1,5,5,1,0,0,2,home,69,56,122
22300998,MIL,BOS,75.8,14,28,6,13,7,8,2,12,10,1,3,7,8,6,11,1,2,2,2,2,5,1,0,0,2,2,away,56,69,119
22300999,TOR,SAC,82.45,11,29,3,14,5,6,2,8,11,2,2,6,7,7,15,1,5,0,1,4,2,1,3,1,4,2,home,45,68,89
22300999,SAC,TOR,85.51666666666667,15,33,6,16,6,8,6,14,12,4,4,2,3,10,15,2,6,4,4,2,5,4,1,1,4,4,away,68,45,123
22301000,OKC,UTA,76.41666666666667,17,35,3,10,6,8,3,15,10,3,2,4,5,3,10,3,8,1,2,2,3,3,1,2,1,2,home,53,54,119
22301000,UTA,OKC,67.18333333333334,9,26,3,10,3,3,4,11,4,1,3,2,4,12,21,4,9,2,2,2,10,8,1,0,5,2,away,54,53,107
22301001,MEM,GSW,85.2,17,39,11,25,4,6,3,9,14,3,1,4,6,4,12,1,5,0,0,6,5,3,0,1,2,1,away,58,68,116
22301001,GSW,MEM,72.95,19,32,6,12,0,0,6,12,13,4,2,3,1,10,20,3,7,1,1,0,6,9,0,1,0,4,home,68,58,137
22301002,PHX,PHI,86.31666666666666,14,36,6,14,4,6,10,18,15,2,1,10,6,9,14,4,6,0,0,3,3,0,1,1,3,2,home,60,47,115
22301002,PHI,PHX,79.2,11,27,1,10,3,7,3,8,11,4,4,3,5,8,18,3,8,2,4,2,5,5,3,1,1,3,away,47,60,102
22301003,POR,LAC,83.91666666666667,17,33,5,12,1,3,1,12,8,2,1,5,3,3,8,2,5,2,2,3,2,2,1,0,2,2,home,50,60,103
22301003,LAC,POR,88.5,21,36,8,15,1,1,3,10,13,4,1,4,1,4,8,1,3,0,0,1,8,3,1,1,1,3,away,60,50,116
22301004,ORL,NOP,75.95,13,31,5,14,2,6,2,12,10,3,0,5,5,10,14,4,7,0,0,1,6,6,4,1,2,1,home,57,48,121
22301004,NOP,ORL,80.8,17,31,1,5,3,5,1,16,8,3,1,10,6,3,8,1,3,3,3,0,4,4,2,0,1,1,away,48,57,106
22301005,SAC,WAS,81.41666666666667,14,34,2,13,7,8,4,8,7,7,2,4,10,4,10,2,7,7,7,2,4,2,1,0,2,1,away,54,56,102
22301005,WAS,SAC,83.38333333333334,14,31,5,11,7,11,3,15,6,1,0,8,6,5,7,1,3,5,5,3,3,4,3,1,3,4,home,56,54,109
22301006,CHI,HOU,83.83333333333333,18,37,5,11,10,12,3,8,7,4,0,3,6,4,11,0,4,2,2,1,7,2,1,0,2,1,away,61,68,117
22301006,HOU,CHI,78.0,15,30,3,13,5,6,1,13,10,4,1,4,6,11,17,4,8,4,4,3,7,5,0,2,4,4,home,68,61,127
22301007,BKN,MIL,88.3,14,31,4,15,3,4,3,14,9,1,0,7,2,4,8,1,3,0,0,2,3,4,1,0,4,1,away,44,60,108
22301007,MIL,BKN,77.03333333333333,20,30,6,13,1,1,2,10,11,0,1,5,3,5,15,3,7,0,0,1,5,7,3,1,0,2,home,60,44,115
22301008,DAL,UTA,72.6,15,30,4,12,5,11,3,12,12,4,0,2,5,5,12,3,7,1,4,2,5,3,1,0,3,3,home,53,42,113
22301008,UTA,DAL,74.6,13,28,1,11,3,3,1,13,9,1,0,8,7,6,14,0,4,0,0,2,5,5,0,0,2,5,away,42,53,97
22301009,NYK,DEN,86.56666666666666,18,34,3,10,2,2,2,4,12,2,0,1,7,5,9,1,2,4,5,0,4,5,1,1,2,1,away,56,61,100
22301009,DEN,NYK,89.05,23,35,3,7,8,9,5,13,15,1,1,4,3,2,6,0,4,0,0,1,2,3,0,1,1,4,home,61,56,113
22301010,PHX,ATL,85.5,12,26,7,13,7,7,3,9,11,2,1,8,7,10,14,3,5,4,4,1,8,4,2,3,2,2,home,65,60,128
22301010,ATL,PHX,83.21666666666667,20,39,7,17,7,8,5,10,13,6,1,5,5,2,8,0,2,2,2,2,3,4,1,1,1,6,away,60,65,115
22301011,BOS,DET,80.08333333333333,18,31,5,14,9,13,4,8,10,5,2,3,6,6,13,4,9,3,5,0,7,5,1,1,0,1,away,69,53,129
22301011,DET,BOS,79.31666666666666,17,34,3,12,6,7,6,13,8,1,0,5,7,4,11,2,7,0,0,0,4,5,0,1,2,6,home,53,69,102
22301012,OKC,TOR,71.31666666666666,18,35,1,9,3,5,3,10,13,6,1,7,6,8,15,4,8,3,3,3,9,4,2,0,0,4,away,63,56,123
22301012,TOR,OKC,82.33333333333333,18,28,5,10,6,11,1,13,14,4,0,6,2,4,11,1,4,0,0,1,3,5,2,1,5,3,home,56,63,103
22301013,MIA,NOP,70.33333333333333,12,28,3,12,7,7,2,12,4,2,2,1,1,3,18,2,14,0,0,2,4,5,1,0,1,2,home,42,46,88
22301013,NOP,MIA,79.96666666666667,12,27,6,13,0,0,3,15,7,0,0,9,3,6,12,2,4,2,3,2,11,3,1,0,2,1,away,46,42,111
22301014,CLE,MIN,84.83333333333333,12,31,2,7,6,8,6,11,7,2,3,2,7,5,14,3,9,4,5,1,8,2,1,1,2,1,away,49,46,91
22301014,MIN,CLE,79.01666666666667,11,31,2,7,5,9,7,17,5,1,3,5,5,6,13,5,6,0,0,0,2,6,1,0,1,3,home,46,49,104
22301015,MEM,SAS,81.7,11,30,6,19,2,2,2,17,8,0,2,4,4,3,14,2,5,5,8,0,7,2,5,1,3,5,away,43,44,99
22301015,SAS,MEM,72.41666666666667,14,31,3,12,4,6,3,15,11,5,1,7,5,4,15,0,5,1,2,2,10,3,0,1,1,5,home,44,43,97
22301016,IND,GSW,82.41666666666667,18,37,7,15,3,4,4,12,14,1,3,1,3,8,17,4,8,0,0,3,6,4,1,1,3,3,away,66,67,123
22301016,GSW,IND,73.95,15,36,6,16,3,4,6,13,9,0,3,3,3,11,20,4,9,2,4,5,7,6,1,2,0,1,home,67,66,111
22301017,LAC,POR,86.38333333333334,17,29,7,15,13,15,2,12,11,2,5,5,6,6,8,4,4,0,0,1,4,3,0,1,2,4,away,70,53,125
22301017,POR,LAC,81.5,12,29,5,11,3,4,3,6,12,4,0,2,5,9,16,1,4,2,6,2,4,4,1,0,1,5,home,53,70,117
22301018,PHI,LAL,85.83333333333333,12,35,3,14,11,14,3,12,10,3,4,2,4,6,15,2,4,0,0,5,3,1,2,0,1,5,away,52,50,94
22301018,LAL,PHI,86.0,13,34,5,13,11,13,7,17,10,0,2,9,7,2,6,1,4,3,4,1,4,2,0,1,0,1,home,50,52,101
22301019,NYK,BKN,89.35,18,37,8,16,4,5,4,8,14,4,1,2,3,3,14,2,7,0,3,4,4,2,0,0,2,3,home,56,57,105
22301019,BKN,NYK,87.0,15,29,6,11,4,4,2,9,13,2,4,5,3,7,12,1,3,2,3,3,8,5,1,1,2,5,away,57,56,93
22301020,ORL,SAC,75.61666666666666,11,25,2,11,5,7,4,11,9,1,0,4,6,11,19,2,5,3,4,2,9,6,2,1,2,4,home,56,54,107
22301020,SAC,ORL,88.98333333333333,17,31,5,12,8,10,3,15,9,3,1,2,6,3,13,1,5,0,0,0,3,5,0,2,1,3,away,54,56,109
22301021,CHA,ATL,85.36666666666666,16,29,3,8,2,2,3,9,9,1,1,2,3,3,12,1,8,4,4,1,5,4,1,0,3,3,away,48,66,91
22301021,ATL,CHA,77.91666666666667,15,29,6,14,3,3,3,11,14,1,1,5,1,9,16,2,7,7,8,4,4,5,1,2,0,3,home,66,48,132
22301022,WAS,TOR,81.21666666666667,16,33,4,14,4,4,4,15,11,2,1,6,3,4,8,2,6,1,1,0,6,4,2,3,4,2,home,51,48,112
22301022,TOR,WAS,73.63333333333334,15,33,2,10,2,5,3,8,8,2,1,3,4,6,14,2,6,0,0,2,7,5,2,1,4,5,away,48,51,109
22301023,CHI,BOS,84.61666666666666,17,33,3,11,1,1,0,10,18,2,1,3,5,9,11,4,4,0,0,1,4,5,2,0,0,3,home,60,66,113
22301023,BOS,CHI,87.38333333333334,21,35,10,18,3,4,5,13,10,2,1,6,2,4,12,3,9,0,0,1,2,7,0,0,0,2,away,66,60,124
22301024,HOU,UTA,76.15,22,32,11,15,3,5,4,10,17,4,0,3,5,11,19,4,9,1,1,3,5,3,1,3,1,6,home,85,55,147
22301024,UTA,HOU,72.06666666666666,14,33,4,12,7,8,3,6,10,0,0,3,6,6,17,2,10,2,2,6,3,2,0,1,3,0,away,55,85,119
22301025,SAS,PHX,63.46666666666667,9,23,1,9,4,4,1,8,8,0,2,4,0,9,21,3,8,3,3,2,7,3,1,0,2,5,home,47,65,106
22301025,PHX,SAS,83.61666666666666,23,39,2,7,1,1,3,16,17,3,0,2,3,5,8,3,5,3,4,0,4,1,2,1,0,4,away,65,47,131
22301026,DEN,POR,70.65,12,31,2,7,7,7,8,10,7,3,2,3,7,9,19,3,4,3,5,2,8,4,1,2,1,2,away,57,47,114
22301026,POR,DEN,75.61666666666666,13,30,0,8,5,5,7,9,8,3,3,6,8,7,21,0,4,2,3,4,8,3,1,3,1,2,home,47,57,111
22301027,NOP,DET,80.88333333333334,15,31,2,9,6,10,1,11,9,5,3,5,3,8,12,3,7,0,0,0,8,7,0,0,0,5,away,57,41,114
22301027,DET,NOP,75.13333333333334,9,21,3,9,4,6,3,12,8,2,1,9,6,5,18,3,14,3,4,1,8,3,0,1,1,4,home,41,57,101
22301028,PHI,LAC,87.36666666666666,17,33,6,12,0,0,5,8,15,0,3,2,7,9,13,3,6,2,3,2,7,3,2,2,1,3,away,63,56,121
22301028,LAC,PHI,91.43333333333334,18,36,4,13,6,7,6,8,12,0,2,2,1,4,9,2,3,0,0,1,3,4,0,0,0,2,home,56,63,107
22301029,CLE,MIA,80.26666666666667,11,25,2,7,3,6,1,11,6,0,0,7,10,4,11,2,7,2,2,0,3,6,1,0,1,2,away,39,60,84
22301029,MIA,CLE,69.8,11,20,1,7,11,13,0,11,9,5,0,4,7,8,17,5,10,5,6,3,8,2,1,0,0,2,home,60,39,121
22301030,MIL,OKC,82.91666666666667,13,32,2,11,0,1,6,14,9,1,1,6,8,8,15,2,6,2,4,1,7,5,0,1,0,1,home,48,47,118
22301030,OKC,MIL,79.76666666666667,18,37,5,15,3,3,0,12,10,1,1,3,5,1,10,1,5,0,0,2,7,2,0,0,1,2,away,47,48,93
22301031,MIN,GSW,81.35,13,27,8,14,3,3,2,17,6,1,3,12,8,3,12,1,5,2,2,0,5,6,2,0,0,2,home,46,54,114
22301031,GSW,MIN,68.38333333333334,16,30,4,8,11,13,0,10,3,2,1,1,6,3,11,1,4,0,2,0,8,9,3,1,3,4,away,54,46,110
22301032,IND,LAL,77.1,19,38,5,13,5,9,2,13,12,3,2,1,10,8,17,3,8,1,1,1,3,5,3,0,2,4,away,68,72,145
22301032,LAL,IND,86.31666666666666,18,36,2,7,12,12,4,17,13,0,4,9,6,7,11,3,4,5,7,3,4,1,0,0,0,3,home,72,68,150
22301033,CHA,CLE,84.48333333333333,8,26,3,10,7,8,1,12,8,0,2,7,2,4,8,1,3,2,3,1,3,2,2,1,1,4,away,37,51,92
22301033,CLE,CHA,78.98333333333333,14,27,4,13,2,4,4,15,13,2,1,4,4,6,14,5,11,0,1,0,4,5,0,0,2,4,home,51,37,115
22301034,BOS,ATL,89.4,22,41,8,18,10,12,3,12,7,4,4,2,5,5,8,2,5,0,0,0,3,10,0,0,0,2,away,74,56,118
22301034,ATL,BOS,88.53333333333333,19,39,5,14,2,4,6,10,15,2,0,2,6,4,8,2,3,1,2,2,4,2,0,1,4,3,home,56,74,120
22301035,DET,NYK,77.55,7,28,4,14,8,8,3,13,4,2,2,4,6,6,15,2,6,2,2,0,8,4,2,2,3,2,away,42,59,99
22301035,NYK,DET,95.4,20,44,9,21,2,3,4,19,14,3,3,3,6,3,6,1,4,1,2,1,5,2,1,1,2,2,home,59,42,124
22301036,BKN,TOR,85.98333333333333,12,23,4,13,2,3,2,13,13,0,1,8,2,8,18,1,5,2,3,3,7,0,2,1,2,6,away,49,45,96
22301036,TOR,BKN,74.03333333333333,13,31,2,12,3,3,3,8,9,3,1,3,4,6,15,1,5,1,2,2,6,3,3,0,1,2,home,45,49,88
22301037,CHI,WAS,74.91666666666667,10,29,3,14,8,11,2,10,10,4,2,3,2,7,15,2,5,2,2,4,8,3,0,2,1,2,home,49,53,105
22301037,WAS,CHI,71.65,14,28,5,13,2,3,6,14,9,2,0,3,4,7,20,2,9,2,2,1,7,9,1,0,3,6,away,53,49,107
22301038,HOU,POR,79.83333333333333,13,43,3,18,6,7,7,11,4,3,2,4,7,4,7,0,0,4,4,4,4,3,0,3,1,1,home,47,51,110
22301038,POR,HOU,67.58333333333333,10,25,2,8,3,3,2,7,4,2,1,4,8,12,21,1,5,1,2,4,10,5,0,2,3,5,away,51,47,92
22301039,SAS,PHX,71.43333333333334,16,34,1,11,4,4,2,12,9,2,1,1,5,4,13,2,5,0,0,0,5,2,1,0,1,2,home,47,50,104
22301039,PHX,SAS,81.96666666666667,17,34,3,9,4,7,1,16,12,1,2,3,3,4,6,1,3,0,0,2,6,2,0,0,2,0,away,50,47,102
22301040,MEM,DEN,78.18333333333334,9,29,3,16,5,6,3,5,6,3,3,9,7,6,15,1,6,5,6,3,4,5,3,0,1,3,away,44,69,103
22301040,DEN,MEM,81.3,19,28,7,9,10,11,4,12,15,5,1,8,5,4,10,2,6,4,4,0,7,3,2,1,2,5,home,69,44,128
22301041,DAL,UTA,75.91666666666667,17,35,0,10,7,9,3,12,17,3,3,4,7,8,12,4,6,0,0,1,7,3,0,1,0,4,away,61,66,115
22301041,UTA,DAL,81.03333333333333,20,42,7,20,9,9,5,12,10,3,0,0,5,3,8,1,3,3,4,3,5,8,1,0,4,3,home,66,61,105
22301042,PHI,SAC,70.36666666666666,12,26,5,11,8,9,5,7,1,1,0,5,9,5,14,0,4,1,1,2,7,6,0,0,4,7,away,48,60,96
22301042,SAC,PHI,82.68333333333334,14,30,5,14,10,11,5,10,10,2,2,2,6,6,15,2,9,3,3,1,4,3,0,1,2,3,home,60,48,108
22301043,LAC,IND,82.53333333333333,19,33,3,6,3,4,4,9,9,2,2,1,7,6,11,2,5,4,4,1,3,4,1,1,1,3,home,62,65,116
22301043,IND,LAC,70.75,16,28,8,11,7,8,1,8,6,1,1,3,7,8,14,1,2,1,2,1,4,4,0,0,1,3,away,65,62,133
22301044,MIA,GSW,70.75,15,32,4,11,0,0,2,7,10,0,2,3,3,9,15,3,6,0,0,1,7,9,1,0,1,0,home,55,53,92
22301044,GSW,MIA,73.13333333333334,17,30,5,14,0,0,1,11,9,1,1,2,5,6,11,1,3,1,3,0,5,6,2,0,4,3,away,53,55,113
22301045,LAL,MIL,89.98333333333333,12,39,0,10,9,10,6,14,11,2,3,2,3,4,9,1,3,0,1,0,5,0,0,0,3,3,away,42,58,128
22301045,MIL,LAL,81.58333333333333,18,32,3,10,4,7,1,18,11,1,1,3,6,5,11,3,7,2,2,0,7,5,0,1,2,3,home,58,42,124
22301046,NOP,OKC,84.21666666666667,16,37,4,14,9,12,3,12,14,3,1,5,8,5,9,3,7,0,0,0,3,2,2,0,1,2,home,58,73,112
22301046,OKC,NOP,76.26666666666667,20,36,6,15,7,8,1,13,13,1,1,5,5,8,9,4,5,0,0,0,9,4,1,0,1,4,away,73,58,119
22301047,DAL,SAC,77.71666666666667,17,34,8,15,4,7,3,14,11,4,1,4,7,4,10,2,3,2,3,0,4,3,1,1,1,1,away,58,53,132
22301047,SAC,DAL,90.51666666666667,17,34,6,12,4,6,5,15,13,2,2,6,4,4,13,1,2,0,0,2,4,3,1,2,1,6,home,53,58,96
22301048,CLE,CHA,75.7,16,29,6,12,5,6,3,11,10,4,0,7,4,9,13,7,9,2,5,0,2,9,1,1,2,5,away,70,69,111
22301048,CHA,CLE,77.36666666666666,20,32,5,11,3,3,3,7,12,5,0,6,7,7,13,3,8,4,4,0,5,5,2,1,1,2,home,69,70,118
22301049,GSW,ORL,69.65,10,30,2,11,2,2,2,12,9,0,0,5,5,9,17,0,5,3,3,3,13,5,3,1,0,4,away,45,37,101
22301049,ORL,GSW,75.71666666666667,9,33,0,9,4,9,5,11,3,4,1,4,4,5,13,4,7,1,2,3,6,6,1,3,1,2,home,37,45,93
22301050,WAS,BKN,83.56666666666666,15,27,3,8,7,8,0,14,11,1,0,5,6,5,10,2,4,2,2,0,4,1,2,2,3,4,home,54,61,119
22301050,BKN,WAS,94.1,21,39,5,14,8,8,3,12,14,3,2,2,4,2,8,0,3,2,4,2,1,1,1,0,1,3,away,61,54,122
22301051,ATL,POR,82.26666666666667,16,32,6,16,4,4,3,10,8,8,3,7,3,6,11,4,5,7,8,1,8,5,2,1,3,5,home,65,58,120
22301051,POR,ATL,80.66666666666667,13,25,4,8,3,3,2,11,13,3,0,7,7,10,20,4,7,1,3,1,2,7,3,1,4,2,away,58,65,106
22301052,PHI,LAC,86.65,14,31,3,11,9,9,3,20,4,1,3,8,5,4,12,1,6,1,2,5,5,1,0,3,0,1,home,50,46,107
22301052,LAC,PHI,81.15,13,33,5,13,2,4,3,13,10,4,2,4,7,5,13,2,6,1,2,1,4,3,1,0,0,2,away,46,50,108
22301053,NYK,TOR,89.56666666666666,21,35,10,20,5,5,5,9,17,2,1,2,4,9,14,2,4,3,4,5,4,0,0,4,4,2,away,80,59,145
22301053,TOR,NYK,68.95,17,27,4,7,1,2,2,4,10,0,0,2,4,8,19,4,9,0,0,1,3,10,3,2,3,4,home,59,80,101
22301054,CHI,IND,84.76666666666667,20,40,7,14,3,4,4,16,10,3,1,0,6,5,5,2,2,2,2,0,5,6,2,1,3,5,home,64,43,125
22301054,IND,CHI,81.68333333333334,9,30,6,17,9,12,3,8,7,0,1,3,5,5,10,0,2,0,0,2,5,4,1,1,3,5,away,43,64,99
22301055,MEM,LAL,80.1,13,30,6,16,5,6,2,9,9,5,1,5,7,11,20,1,5,1,1,3,4,4,1,1,0,3,home,61,69,124
22301055,LAL,MEM,81.23333333333333,22,32,4,9,8,10,1,16,13,1,1,6,4,3,9,1,4,6,7,0,4,2,1,1,1,2,away,69,61,136
22301056,DET,MIN,75.05,11,26,4,10,4,8,2,11,8,1,1,3,4,6,15,2,6,1,2,0,8,2,2,0,1,0,away,45,47,91
22301056,MIN,DET,81.25,17,34,4,16,2,2,3,14,10,2,1,4,5,2,7,1,4,2,4,0,5,3,1,0,2,0,home,47,45,106
22301057,HOU,OKC,81.95,16,34,3,12,2,2,2,14,9,3,1,6,9,5,13,2,5,0,0,3,6,2,3,0,3,5,away,49,50,132
22301057,OKC,HOU,65.26666666666667,7,25,1,11,8,10,4,11,6,1,3,7,6,9,16,6,10,3,5,2,9,6,1,1,3,1,home,50,49,126
22301058,UTA,SAS,81.95,15,31,5,10,4,4,0,8,8,5,1,7,2,3,10,1,4,2,4,2,6,3,0,1,5,2,home,48,59,111
22301058,SAS,UTA,80.66666666666667,18,37,7,15,0,0,6,13,11,4,3,12,5,5,9,3,3,3,4,0,6,10,1,0,3,4,away,59,48,118
22301059,PHX,DEN,84.63333333333334,16,33,7,14,5,6,3,13,12,0,4,7,3,6,10,3,5,0,0,5,8,5,1,0,1,4,away,59,52,104
22301059,DEN,PHX,82.35,17,34,5,15,3,3,4,11,14,3,0,2,3,3,12,2,8,2,2,1,2,2,2,2,0,3,home,52,59,97
22301060,BOS,ATL,87.15,20,38,6,14,7,8,3,12,9,3,1,5,4,3,8,0,4,4,4,0,3,4,2,0,1,1,away,63,59,122
22301060,ATL,BOS,84.88333333333334,22,44,4,13,0,0,9,16,8,2,1,6,4,5,8,1,4,0,1,0,2,4,1,1,2,2,home,59,63,123
22301061,NOP,MIL,88.46666666666667,21,42,4,14,9,11,4,17,12,6,4,4,5,2,9,0,3,2,3,3,3,1,2,0,0,3,home,61,45,107
22301061,MIL,NOP,83.13333333333334,15,34,6,15,1,3,2,13,9,1,2,7,7,3,11,2,6,0,0,2,6,2,0,0,2,4,away,45,61,100
22301062,GSW,CHA,79.35,13,26,5,12,1,2,3,13,12,2,2,7,5,7,16,2,8,2,2,3,6,5,1,1,0,3,away,50,45,115
22301062,CHA,GSW,87.11666666666666,10,25,3,12,3,3,3,9,9,1,2,4,1,5,14,4,10,5,8,2,7,2,1,0,2,2,home,45,50,97
22301063,IND,LAL,80.61666666666666,12,30,3,11,4,5,1,12,9,3,2,5,4,10,15,3,5,0,0,0,5,4,1,0,2,3,home,54,49,109
22301063,LAL,IND,89.51666666666667,18,39,1,9,4,4,5,18,15,2,0,8,4,3,7,1,4,1,2,1,3,2,1,1,2,3,away,49,54,90
22301064,LAC,ORL,80.98333333333333,13,30,2,6,4,5,4,12,8,5,2,4,4,9,14,1,2,1,2,2,2,4,2,0,3,4,away,52,50,100
22301064,ORL,LAC,78.3,10,23,1,6,5,5,4,8,6,3,4,8,4,9,17,6,8,0,0,1,4,4,1,2,1,3,home,50,52,97
22301065,WAS,DET,88.8,15,38,5,15,3,4,3,12,9,0,1,6,5,1,9,0,4,0,0,2,4,1,1,0,1,6,home,40,59,87
22301065,DET,WAS,79.78333333333333,17,30,2,6,13,14,3,17,8,2,1,3,5,4,11,0,4,2,5,0,6,2,0,1,3,3,away,59,40,96
22301066,BKN,CHI,87.95,12,37,5,15,5,11,7,13,6,2,0,5,5,5,9,2,5,1,1,2,3,2,1,0,1,8,home,47,52,125
22301066,CHI,BKN,84.61666666666666,11,26,2,11,10,14,0,14,9,1,1,6,5,6,10,1,4,5,6,3,8,1,2,1,0,3,away,52,47,108
22301067,CLE,PHI,79.31666666666666,14,25,2,6,4,4,1,14,15,4,2,5,7,8,16,6,13,1,1,1,2,2,0,0,3,6,home,57,55,117
22301067,PHI,CLE,69.4,11,33,5,13,5,6,1,12,5,1,0,3,4,7,14,2,4,7,8,8,3,6,3,2,2,6,away,55,57,114
22301068,POR,MIA,89.8,15,31,1,8,2,3,4,10,7,2,1,8,6,3,14,0,7,1,1,0,7,2,0,0,2,2,away,40,74,82
22301068,MIA,POR,69.21666666666667,16,27,6,11,7,9,0,12,17,7,1,4,3,12,18,4,8,1,2,1,8,7,2,2,0,3,home,74,40,142
22301069,OKC,PHX,66.15,15,27,2,4,6,6,1,5,9,3,1,2,0,13,18,6,7,0,0,0,5,10,0,1,0,6,home,70,59,128
22301069,PHX,OKC,84.63333333333334,21,38,5,13,6,7,5,9,11,0,2,6,5,2,5,2,5,0,0,3,3,5,1,2,1,2,away,59,70,103
22301070,NYK,SAS,81.06666666666666,17,35,4,11,3,3,1,5,12,0,0,4,6,8,14,0,2,0,0,3,10,1,1,1,1,5,away,57,74,126
22301070,SAS,NYK,71.55,15,26,6,12,4,4,1,11,15,1,1,2,3,10,16,4,8,10,12,2,6,8,0,0,1,3,home,74,57,130
22301071,MIN,DEN,81.91666666666667,20,36,2,12,6,9,3,12,11,2,1,0,4,5,8,3,4,1,2,1,6,8,0,1,0,1,away,62,43,111
22301071,DEN,MIN,87.41666666666667,14,33,5,11,6,9,4,11,12,0,0,3,3,2,8,0,4,0,0,0,6,2,0,0,1,4,home,43,62,98
22301072,HOU,UTA,89.83333333333333,14,41,5,18,5,7,7,14,9,5,4,5,7,1,7,0,4,1,2,0,8,0,0,1,2,3,away,41,47,101
22301072,UTA,HOU,88.5,14,39,3,16,9,9,4,13,9,2,2,6,7,3,8,1,4,0,0,2,13,0,0,2,3,0,home,47,41,100
22301073,SAC,DAL,93.9,22,43,8,15,2,4,4,17,13,5,1,2,7,3,10,0,2,0,1,2,3,0,0,0,0,2,home,60,51,103
22301073,DAL,SAC,71.6,13,29,4,13,7,11,0,12,8,1,3,6,3,5,9,1,4,3,4,3,8,5,0,1,0,3,away,51,60,107
22301074,NOP,BOS,84.73333333333333,18,36,7,16,4,7,2,11,11,4,1,4,2,4,10,2,5,0,0,3,3,5,2,1,0,4,home,57,59,92
22301074,BOS,NOP,83.53333333333333,21,36,9,16,2,2,3,18,13,3,2,7,3,2,7,1,5,1,2,2,1,3,0,1,1,1,away,59,57,104
22301075,MEM,ORL,72.91666666666667,6,26,3,12,7,7,1,10,4,3,2,8,6,5,17,0,5,2,2,4,6,3,2,3,2,5,away,34,58,88
22301075,ORL,MEM,83.35,10,26,3,13,13,14,2,19,9,3,5,4,4,7,14,6,9,2,2,2,4,4,1,0,3,4,home,58,34,118
22301076,ATL,MIL,87.45,15,39,4,14,7,8,4,15,5,2,2,4,8,2,8,0,3,0,0,2,4,1,0,0,2,3,home,45,59,113
22301076,MIL,ATL,86.05,14,26,4,8,13,15,1,19,12,3,2,4,7,7,15,0,5,0,0,1,3,4,1,0,0,1,away,59,45,122
22301077,CLE,DEN,82.43333333333334,17,31,2,5,4,6,3,6,11,3,2,6,5,6,13,3,7,1,1,1,5,4,3,0,3,4,away,56,65,101
22301077,DEN,CLE,82.15,19,33,9,13,6,9,4,16,14,2,0,4,5,5,9,1,2,1,2,2,2,2,2,2,6,4,home,65,56,130
