GAME_ID,home_team,away_team,hs_minutes,hs_FGM,hs_FGA,hs_3PM,hs_3PA,hs_FTM,hs_FTA,hs_OREB,hs_DREB,hs_AST,hs_STL,hs_BLK,hs_TO,hs_FOUL,ht_minutes,ht_FGM,ht_FGA,ht_3PM,ht_3PA,ht_FTM,ht_FTA,ht_OREB,ht_DREB,ht_AST,ht_STL,ht_BLK,ht_TO,ht_FOUL,as_minutes,as_FGM,as_FGA,as_3PM,as_3PA,as_FTM,as_FTA,as_OREB,as_DREB,as_AST,as_STL,as_BLK,as_TO,as_FOUL,at_minutes,at_FGM,at_FGA,at_3PM,at_3PA,at_FTM,at_FTA,at_OREB,at_DREB,at_AST,at_STL,at_BLK,at_TO,at_FOUL
22300180,PHI,IND,87:35:00,23,43,5,15,12,14,6,12,9,1,4,6,5,120:00:00,26,49,5,16,12,14,8,16,13,3,4,7,9,69:06:00,14,26,3,7,6,9,2,4,8,1,1,1,5,120:00:00,23,44,6,15,8,11,3,11,14,4,2,6,9
22300185,PHX,OKC,73:13:00,11,26,2,8,13,16,4,16,6,0,4,7,5,120:00:00,21,41,4,11,13,16,6,21,12,1,5,8,7,75:57:00,19,36,3,8,8,9,1,6,9,3,5,0,7,120:00:00,21,46,4,12,8,9,2,11,10,5,6,1,11
22300182,HOU,DEN,81:02:00,13,33,3,10,7,8,2,13,9,1,3,6,6,120:00:00,17,45,4,16,8,10,7,16,10,4,4,6,7,86:36:00,20,38,3,8,5,6,6,17,9,1,2,5,5,120:00:00,21,47,3,12,5,6,6,20,12,3,3,6,8
22300183,NOP,DAL,82:57:00,17,37,4,12,7,12,4,16,9,1,2,8,4,120:00:00,19,44,6,16,10,15,9,20,11,1,2,11,10,69:39:00,16,34,6,17,3,4,1,9,9,2,2,3,4,120:00:00,25,52,9,25,8,10,4,17,15,4,2,4,11
22300187,LAL,POR,87:35:00,18,34,1,8,8,10,3,13,12,4,2,2,3,120:00:00,22,45,2,12,10,15,5,16,15,5,2,5,7,91:40:00,18,35,5,14,7,8,0,12,10,0,3,7,4,120:00:00,22,44,6,20,7,8,2,16,14,1,4,7,11
22300186,GSW,MIN,69:19:00,12,31,3,13,5,8,7,11,11,4,0,5,6,120:00:00,19,49,4,20,9,12,11,17,13,6,0,8,14,84:01:00,13,27,3,9,7,9,3,13,10,2,4,5,5,120:00:00,19,39,6,15,10,13,4,18,12,5,4,9,8
22300184,SAS,MIA,83:11:00,16,41,4,17,3,4,5,18,11,2,3,4,5,120:00:00,21,51,7,22,4,6,10,21,16,3,3,6,10,79:37:00,11,29,3,9,12,14,6,15,7,0,1,2,3,120:00:00,17,45,4,16,12,14,8,20,11,2,2,4,4
22300179,LAC,MEM,80:50:00,14,31,2,10,7,10,3,16,8,3,1,9,6,120:00:00,17,40,3,13,8,12,5,20,11,4,1,10,8,78:27:00,13,31,5,15,3,4,3,10,10,4,2,6,8,120:00:00,20,49,9,27,3,4,6,15,14,6,2,8,11
22300187,LAL,POR,87:35:00,18,34,1,8,8,10,3,13,12,4,2,2,3,120:00:00,22,45,2,12,10,15,5,16,15,5,2,5,7,91:40:00,18,35,5,14,7,8,0,12,10,0,3,7,4,120:00:00,22,44,6,20,7,8,2,16,14,1,4,7,11
22300185,PHX,OKC,73:13:00,11,26,2,8,13,16,4,16,6,0,4,7,5,120:00:00,21,41,4,11,13,16,6,21,12,1,5,8,7,75:57:00,19,36,3,8,8,9,1,6,9,3,5,0,7,120:00:00,21,46,4,12,8,9,2,11,10,5,6,1,11
22300178,BKN,WAS,73:50:00,12,38,2,19,3,3,8,15,1,0,2,6,4,120:00:00,19,53,6,27,5,5,13,25,8,1,2,9,7,71:15:00,9,27,2,8,3,6,2,14,4,5,2,3,4,120:00:00,15,45,5,21,6,9,3,17,10,6,2,5,5
22300180,PHI,IND,87:35:00,23,43,5,15,12,14,6,12,9,1,4,6,5,120:00:00,26,49,5,16,12,14,8,16,13,3,4,7,9,69:06:00,14,26,3,7,6,9,2,4,8,1,1,1,5,120:00:00,23,44,6,15,8,11,3,11,14,4,2,6,9
22300177,NYK,CHA,79:41:00,20,41,4,12,2,4,4,9,6,4,0,1,4,120:00:00,26,50,8,18,4,7,6,12,10,4,1,2,7,70:31:00,18,27,5,10,3,5,3,9,9,1,1,3,6,120:00:00,23,42,5,16,3,5,5,12,12,1,3,7,12
22300173,ORL,MIL,79:03:00,14,30,3,8,9,11,4,13,6,1,0,4,6,120:00:00,21,45,5,11,18,21,8,17,13,3,1,6,11,71:00:00,17,30,4,8,2,7,1,7,11,4,4,6,8,120:00:00,19,38,4,11,7,16,1,14,13,5,4,9,13
22300173,ORL,MIL,79:03:00,14,30,3,8,9,11,4,13,6,1,0,4,6,120:00:00,21,45,5,11,18,21,8,17,13,3,1,6,11,71:00:00,17,30,4,8,2,7,1,7,11,4,4,6,8,120:00:00,19,38,4,11,7,16,1,14,13,5,4,9,13
22300175,ATL,MIA,78:51:00,14,29,5,9,6,6,6,12,7,2,0,7,3,120:00:00,18,42,8,19,8,8,8,18,10,2,1,12,6,86:56:00,19,38,4,19,6,7,3,10,13,5,3,1,3,120:00:00,25,48,6,24,7,8,3,14,14,6,4,3,5
22300176,GSW,CLE,69:12:00,13,29,5,13,7,9,4,11,6,0,2,6,9,120:00:00,17,43,6,19,12,16,7,19,11,2,2,9,15,78:22:00,17,30,6,8,12,16,5,9,11,4,1,1,6,120:00:00,22,45,8,17,16,21,5,18,12,6,2,2,12
22300176,GSW,CLE,69:12:00,13,29,5,13,7,9,4,11,6,0,2,6,9,120:00:00,17,43,6,19,12,16,7,19,11,2,2,9,15,78:22:00,17,30,6,8,12,16,5,9,11,4,1,1,6,120:00:00,22,45,8,17,16,21,5,18,12,6,2,2,12
22300174,BOS,TOR,82:26:00,17,32,3,16,5,7,0,12,10,1,2,7,5,120:00:00,22,40,6,21,5,7,2,19,12,1,2,8,8,80:07:00,15,38,3,15,8,9,3,9,10,4,0,4,5,120:00:00,17,44,4,18,8,9,3,15,12,4,0,5,7
22300174,BOS,TOR,82:26:00,17,32,3,16,5,7,0,12,10,1,2,7,5,120:00:00,22,40,6,21,5,7,2,19,12,1,2,8,8,80:07:00,15,38,3,15,8,9,3,9,10,4,0,4,5,120:00:00,17,44,4,18,8,9,3,15,12,4,0,5,7
22300175,ATL,MIA,78:51:00,14,29,5,9,6,6,6,12,7,2,0,7,3,120:00:00,18,42,8,19,8,8,8,18,10,2,1,12,6,86:56:00,19,38,4,19,6,7,3,10,13,5,3,1,3,120:00:00,25,48,6,24,7,8,3,14,14,6,4,3,5
22300016,SAC,OKC,84:05:00,18,36,3,15,8,8,4,17,10,3,5,4,5,120:00:00,20,47,4,24,9,10,6,22,16,5,6,6,10,78:47:00,18,38,1,8,5,6,3,14,5,1,0,9,5,120:00:00,18,47,1,16,5,6,4,19,7,1,0,9,7
22300010,BOS,BKN,84:03:00,19,38,9,18,8,11,2,16,16,2,1,1,5,120:00:00,23,49,12,27,8,11,7,19,17,4,1,2,6,78:29:00,10,23,8,17,4,4,3,8,7,0,1,4,6,120:00:00,19,43,11,24,5,6,4,20,12,0,1,5,8
22300013,SAS,MIN,75:23:00,18,36,5,10,4,8,4,11,10,3,3,4,4,120:00:00,22,49,6,16,4,8,5,17,14,6,5,4,6,76:23:00,16,36,4,10,2,3,6,13,8,1,0,6,5,120:00:00,23,47,7,15,3,6,8,21,12,1,2,9,6
22300009,WAS,CHA,76:51:00,16,27,5,10,2,2,1,11,10,2,2,5,6,120:00:00,23,42,8,20,9,9,2,17,16,2,2,6,9,79:54:00,19,46,0,11,2,5,11,8,13,2,1,3,3,120:00:00,26,57,1,14,4,9,13,17,18,3,2,4,7
22300008,DET,PHI,81:52:00,16,34,3,11,4,4,4,16,13,2,3,7,10,120:00:00,21,45,4,16,10,10,6,23,15,2,3,8,15,81:30:00,12,38,3,11,18,22,5,13,7,4,3,4,4,120:00:00,13,43,4,14,18,22,5,16,9,8,3,4,8
22300012,MEM,UTA,77:52:00,19,37,6,14,3,4,7,7,13,0,0,6,8,120:00:00,25,51,10,23,3,4,7,10,15,0,0,7,11,78:33:00,15,25,7,13,6,7,1,7,11,4,4,3,2,120:00:00,25,39,12,21,14,15,2,12,20,7,5,6,5
22300014,DAL,LAC,77:57:00,22,40,9,16,9,9,7,13,8,4,0,3,7,120:00:00,27,49,11,22,12,13,9,17,14,5,0,5,11,77:43:00,11,26,3,9,15,17,2,11,8,4,1,7,7,120:00:00,15,36,4,13,17,19,5,13,8,4,1,9,14
22300008,DET,PHI,81:52:00,16,34,3,11,4,4,4,16,13,2,3,7,10,120:00:00,21,45,4,16,10,10,6,23,15,2,3,8,15,81:30:00,12,38,3,11,18,22,5,13,7,4,3,4,4,120:00:00,13,43,4,14,18,22,5,16,9,8,3,4,8
22300014,DAL,LAC,77:57:00,22,40,9,16,9,9,7,13,8,4,0,3,7,120:00:00,27,49,11,22,12,13,9,17,14,5,0,5,11,77:43:00,11,26,3,9,15,17,2,11,8,4,1,7,7,120:00:00,15,36,4,13,17,19,5,13,8,4,1,9,14
22300011,HOU,NOP,69:41:00,15,32,5,12,6,6,4,8,8,1,0,4,7,120:00:00,19,46,6,17,10,10,6,16,12,4,1,5,11,87:29:00,18,33,2,8,9,14,4,14,4,1,3,9,7,120:00:00,18,37,2,9,10,15,4,18,5,3,3,9,9
22300015,PHX,LAL,79:03:00,17,33,4,7,12,17,6,17,10,1,0,5,5,120:00:00,22,48,7,15,12,17,11,21,13,4,0,8,11,82:04:00,16,33,2,7,9,12,2,7,11,1,4,3,10,120:00:00,21,45,3,10,10,14,4,14,13,4,5,6,12
22300013,SAS,MIN,75:23:00,18,36,5,10,4,8,4,11,10,3,3,4,4,120:00:00,22,49,6,16,4,8,5,17,14,6,5,4,6,76:23:00,16,36,4,10,2,3,6,13,8,1,0,6,5,120:00:00,23,47,7,15,3,6,8,21,12,1,2,9,6
22300015,PHX,LAL,79:03:00,17,33,4,7,12,17,6,17,10,1,0,5,5,120:00:00,22,48,7,15,12,17,11,21,13,4,0,8,11,82:04:00,16,33,2,7,9,12,2,7,11,1,4,3,10,120:00:00,21,45,3,10,10,14,4,14,13,4,5,6,12
22300010,BOS,BKN,84:03:00,19,38,9,18,8,11,2,16,16,2,1,1,5,120:00:00,23,49,12,27,8,11,7,19,17,4,1,2,6,78:29:00,10,23,8,17,4,4,3,8,7,0,1,4,6,120:00:00,19,43,11,24,5,6,4,20,12,0,1,5,8
22300012,MEM,UTA,77:52:00,19,37,6,14,3,4,7,7,13,0,0,6,8,120:00:00,25,51,10,23,3,4,7,10,15,0,0,7,11,78:33:00,15,25,7,13,6,7,1,7,11,4,4,3,2,120:00:00,25,39,12,21,14,15,2,12,20,7,5,6,5
22300009,WAS,CHA,76:51:00,16,27,5,10,2,2,1,11,10,2,2,5,6,120:00:00,23,42,8,20,9,9,2,17,16,2,2,6,9,79:54:00,19,46,0,11,2,5,11,8,13,2,1,3,3,120:00:00,26,57,1,14,4,9,13,17,18,3,2,4,7
22300016,SAC,OKC,84:05:00,18,36,3,15,8,8,4,17,10,3,5,4,5,120:00:00,20,47,4,24,9,10,6,22,16,5,6,6,10,78:47:00,18,38,1,8,5,6,3,14,5,1,0,9,5,120:00:00,18,47,1,16,5,6,4,19,7,1,0,9,7
22300011,HOU,NOP,69:41:00,15,32,5,12,6,6,4,8,8,1,0,4,7,120:00:00,19,46,6,17,10,10,6,16,12,4,1,5,11,87:29:00,18,33,2,8,9,14,4,14,4,1,3,9,7,120:00:00,18,37,2,9,10,15,4,18,5,3,3,9,9
22300172,ORL,ATL,76:45:00,18,29,4,4,11,15,5,7,6,5,1,8,7,120:00:00,24,48,7,16,14,20,11,13,9,9,1,12,13,75:45:00,17,31,9,19,16,18,1,10,9,4,1,8,8,120:00:00,23,38,10,20,17,20,2,14,13,9,4,12,13
22300171,IND,MIL,86:08:00,18,35,11,21,9,9,4,14,13,1,1,3,5,120:00:00,22,48,13,29,9,9,5,17,15,2,2,4,13,70:35:00,16,31,1,9,9,10,1,6,6,0,1,5,8,120:00:00,23,43,3,12,11,12,2,17,10,1,1,7,10
22300171,IND,MIL,86:08:00,18,35,11,21,9,9,4,14,13,1,1,3,5,120:00:00,22,48,13,29,9,9,5,17,15,2,2,4,13,70:35:00,16,31,1,9,9,10,1,6,6,0,1,5,8,120:00:00,23,43,3,12,11,12,2,17,10,1,1,7,10
22300172,ORL,ATL,76:45:00,18,29,4,4,11,15,5,7,6,5,1,8,7,120:00:00,24,48,7,16,14,20,11,13,9,9,1,12,13,75:45:00,17,31,9,19,16,18,1,10,9,4,1,8,8,120:00:00,23,38,10,20,17,20,2,14,13,9,4,12,13
22300157,CHA,WAS,80:04:00,15,36,4,13,5,10,6,9,7,3,1,7,4,120:00:00,18,43,4,14,6,12,7,15,8,4,1,7,11,64:31:00,11,29,4,11,7,8,6,10,8,1,3,5,5,120:00:00,23,46,10,20,9,11,6,19,14,1,4,6,11
22300163,HOU,LAL,86:25:00,18,34,4,10,6,7,0,16,13,3,0,5,9,120:00:00,27,48,5,12,7,9,6,20,14,3,2,6,15,82:43:00,10,28,2,7,6,9,1,8,10,0,2,6,4,120:00:00,16,39,3,9,10,16,2,15,10,2,3,7,8
22300159,PHI,BOS,87:27:00,19,41,4,15,8,9,2,17,9,1,3,3,6,120:00:00,24,50,5,17,8,9,6,23,10,2,4,5,10,86:02:00,15,36,2,10,11,14,4,14,11,3,1,5,5,120:00:00,19,47,5,19,11,14,5,18,15,4,2,5,6
22300160,BKN,LAC,81:58:00,12,31,5,15,2,2,3,15,9,1,3,6,5,120:00:00,18,47,6,20,4,4,6,20,11,3,4,9,8,82:55:00,17,40,4,11,7,7,4,16,11,5,3,4,2,120:00:00,19,49,4,16,7,7,6,22,13,6,5,6,6
22300167,OKC,CLE,78:42:00,19,32,2,4,7,7,5,10,12,5,2,3,4,120:00:00,26,47,6,16,12,12,5,13,14,7,2,4,10,74:57:00,14,26,2,8,5,8,4,6,11,3,2,6,2,120:00:00,21,39,5,15,10,19,5,15,16,4,3,11,10
22300166,MIN,NOP,79:08:00,20,30,11,18,3,4,2,13,12,2,2,4,6,120:00:00,27,44,14,27,4,5,2,19,21,4,3,7,9,90:19:00,15,36,2,10,5,5,3,10,9,0,0,6,7,120:00:00,17,43,3,12,7,7,3,14,10,1,0,10,9
22300169,DEN,GSW,86:43:00,18,46,6,18,4,4,9,14,9,5,1,1,5,120:00:00,20,51,8,21,5,6,9,18,11,5,1,1,8,76:39:00,10,23,4,13,4,5,2,13,5,0,0,6,4,120:00:00,18,40,5,17,6,7,3,19,8,0,0,7,8
22300163,HOU,LAL,86:25:00,18,34,4,10,6,7,0,16,13,3,0,5,9,120:00:00,27,48,5,12,7,9,6,20,14,3,2,6,15,82:43:00,10,28,2,7,6,9,1,8,10,0,2,6,4,120:00:00,16,39,3,9,10,16,2,15,10,2,3,7,8
22300168,DAL,TOR,71:57:00,15,30,7,14,4,5,0,14,9,3,4,5,3,120:00:00,21,42,11,21,5,7,3,19,15,3,5,11,6,80:51:00,20,40,3,11,2,5,7,11,9,8,2,3,6,120:00:00,27,55,6,19,2,5,8,17,13,9,3,6,9
22300168,DAL,TOR,71:57:00,15,30,7,14,4,5,0,14,9,3,4,5,3,120:00:00,21,42,11,21,5,7,3,19,15,3,5,11,6,80:51:00,20,40,3,11,2,5,7,11,9,8,2,3,6,120:00:00,27,55,6,19,2,5,8,17,13,9,3,6,9
22300164,MEM,MIA,74:57:00,8,30,2,13,5,6,5,9,5,1,1,3,9,120:00:00,16,46,7,20,7,8,7,14,8,3,1,8,12,71:47:00,11,25,4,7,12,13,2,10,9,5,4,3,5,120:00:00,17,38,6,12,14,17,4,19,12,7,6,9,9
22300167,OKC,CLE,78:42:00,19,32,2,4,7,7,5,10,12,5,2,3,4,120:00:00,26,47,6,16,12,12,5,13,14,7,2,4,10,74:57:00,14,26,2,8,5,8,4,6,11,3,2,6,2,120:00:00,21,39,5,15,10,19,5,15,16,4,3,11,10
22300162,CHI,PHX,75:41:00,14,31,2,5,11,13,1,9,12,2,0,2,7,120:00:00,20,44,6,13,11,13,4,14,15,3,2,4,9,67:34:00,13,28,6,12,8,9,3,11,15,0,2,5,4,120:00:00,19,42,8,21,11,13,6,17,17,0,3,7,8
22300164,MEM,MIA,74:57:00,8,30,2,13,5,6,5,9,5,1,1,3,9,120:00:00,16,46,7,20,7,8,7,14,8,3,1,8,12,71:47:00,11,25,4,7,12,13,2,10,9,5,4,3,5,120:00:00,17,38,6,12,14,17,4,19,12,7,6,9,9
22300170,SAC,POR,80:09:00,12,31,3,11,2,2,4,12,9,2,0,5,6,120:00:00,22,48,6,19,6,12,7,16,17,4,2,7,13,78:05:00,15,29,5,10,13,15,0,10,7,4,1,5,7,120:00:00,20,40,5,11,15,19,2,17,12,4,3,6,10
22300161,NYK,SAS,71:32:00,15,32,7,13,5,8,5,10,12,1,0,2,3,120:00:00,25,52,9,19,6,9,8,17,16,5,0,2,3,71:52:00,10,22,3,8,2,2,2,11,11,0,3,6,8,120:00:00,22,44,5,17,2,3,4,16,18,1,3,8,9
22300165,MIL,DET,73:38:00,11,29,3,12,11,14,0,15,7,3,4,2,5,120:00:00,20,43,4,17,18,21,2,18,11,5,4,4,11,88:12:00,14,38,1,7,7,8,5,20,12,0,1,5,9,120:00:00,21,49,1,10,9,10,5,20,15,0,1,8,14
22300161,NYK,SAS,71:32:00,15,32,7,13,5,8,5,10,12,1,0,2,3,120:00:00,25,52,9,19,6,9,8,17,16,5,0,2,3,71:52:00,10,22,3,8,2,2,2,11,11,0,3,6,8,120:00:00,22,44,5,17,2,3,4,16,18,1,3,8,9
22300157,CHA,WAS,80:04:00,15,36,4,13,5,10,6,9,7,3,1,7,4,120:00:00,18,43,4,14,6,12,7,15,8,4,1,7,11,64:31:00,11,29,4,11,7,8,6,10,8,1,3,5,5,120:00:00,23,46,10,20,9,11,6,19,14,1,4,6,11
22300158,IND,UTA,74:32:00,15,31,4,11,6,8,4,9,10,3,1,5,4,120:00:00,24,49,9,21,10,12,6,15,16,5,2,7,6,70:33:00,16,30,3,7,3,3,3,10,8,1,1,7,7,120:00:00,25,48,5,14,5,5,7,17,13,2,2,11,11
22300165,MIL,DET,73:38:00,11,29,3,12,11,14,0,15,7,3,4,2,5,120:00:00,20,43,4,17,18,21,2,18,11,5,4,4,11,88:12:00,14,38,1,7,7,8,5,20,12,0,1,5,9,120:00:00,21,49,1,10,9,10,5,20,15,0,1,8,14
22300169,DEN,GSW,86:43:00,18,46,6,18,4,4,9,14,9,5,1,1,5,120:00:00,20,51,8,21,5,6,9,18,11,5,1,1,8,76:39:00,10,23,4,13,4,5,2,13,5,0,0,6,4,120:00:00,18,40,5,17,6,7,3,19,8,0,0,7,8
22300159,PHI,BOS,87:27:00,19,41,4,15,8,9,2,17,9,1,3,3,6,120:00:00,24,50,5,17,8,9,6,23,10,2,4,5,10,86:02:00,15,36,2,10,11,14,4,14,11,3,1,5,5,120:00:00,19,47,5,19,11,14,5,18,15,4,2,5,6
22300162,CHI,PHX,75:41:00,14,31,2,5,11,13,1,9,12,2,0,2,7,120:00:00,20,44,6,13,11,13,4,14,15,3,2,4,9,67:34:00,13,28,6,12,8,9,3,11,15,0,2,5,4,120:00:00,19,42,8,21,11,13,6,17,17,0,3,7,8
22300160,BKN,LAC,81:58:00,12,31,5,15,2,2,3,15,9,1,3,6,5,120:00:00,18,47,6,20,4,4,6,20,11,3,4,9,8,82:55:00,17,40,4,11,7,7,4,16,11,5,3,4,2,120:00:00,19,49,4,16,7,7,6,22,13,6,5,6,6
22300170,SAC,POR,80:09:00,12,31,3,11,2,2,4,12,9,2,0,5,6,120:00:00,22,48,6,19,6,12,7,16,17,4,2,7,13,78:05:00,15,29,5,10,13,15,0,10,7,4,1,5,7,120:00:00,20,40,5,11,15,19,2,17,12,4,3,6,10
22300158,IND,UTA,74:32:00,15,31,4,11,6,8,4,9,10,3,1,5,4,120:00:00,24,49,9,21,10,12,6,15,16,5,2,7,6,70:33:00,16,30,3,7,3,3,3,10,8,1,1,7,7,120:00:00,25,48,5,14,5,5,7,17,13,2,2,11,11
22300166,MIN,NOP,79:08:00,20,30,11,18,3,4,2,13,12,2,2,4,6,120:00:00,27,44,14,27,4,5,2,19,21,4,3,7,9,90:19:00,15,36,2,10,5,5,3,10,9,0,0,6,7,120:00:00,17,43,3,12,7,7,3,14,10,1,0,10,9
22300150,MIA,LAL,79:30:00,16,33,5,12,5,7,3,10,16,3,3,3,3,120:00:00,24,46,9,21,5,7,4,17,19,4,4,4,7,84:44:00,20,35,3,9,5,6,2,13,13,0,2,5,6,120:00:00,24,43,4,12,7,8,3,17,17,1,2,7,8
22300152,CHI,UTA,74:47:00,15,30,4,9,4,5,4,11,12,6,2,2,5,120:00:00,25,53,10,21,6,8,9,12,15,9,3,4,7,78:23:00,12,25,5,16,4,4,4,12,7,0,3,10,6,120:00:00,19,38,10,25,4,4,6,19,15,0,4,14,10
22300156,DEN,NOP,82:18:00,20,40,3,15,4,6,7,13,17,0,0,3,2,120:00:00,24,50,6,21,5,8,8,15,18,1,2,4,6,84:04:00,18,33,4,9,4,5,3,15,17,1,0,2,3,120:00:00,28,47,10,17,5,6,3,16,19,2,0,3,4
22300155,OKC,ATL,83:57:00,15,36,6,12,10,10,4,19,8,2,3,5,7,120:00:00,20,47,8,17,10,10,5,24,11,4,3,6,8,80:15:00,10,38,3,13,12,15,12,15,11,3,3,5,3,120:00:00,16,55,6,22,12,15,16,21,13,5,3,6,4
22300145,DET,GSW,84:40:00,13,23,5,10,5,5,0,11,11,3,1,5,2,120:00:00,17,39,7,16,7,7,1,17,11,3,1,7,4,72:59:00,16,33,5,16,1,4,4,9,10,1,2,5,2,120:00:00,24,51,7,22,1,4,8,17,13,5,3,6,5
22300151,NYK,LAC,80:08:00,9,27,2,10,8,8,4,10,2,6,0,9,4,120:00:00,15,40,3,14,9,9,6,18,8,7,1,11,6,79:41:00,13,26,2,11,2,3,2,14,8,1,0,7,5,120:00:00,18,38,6,21,4,5,2,17,10,4,0,10,6
22300151,NYK,LAC,80:08:00,9,27,2,10,8,8,4,10,2,6,0,9,4,120:00:00,15,40,3,14,9,9,6,18,8,7,1,11,6,79:41:00,13,26,2,11,2,3,2,14,8,1,0,7,5,120:00:00,18,38,6,21,4,5,2,17,10,4,0,10,6
22300147,ORL,DAL,81:17:00,18,33,4,8,5,6,4,10,14,3,0,7,9,120:00:00,26,44,7,11,7,9,4,16,20,3,1,12,11,71:42:00,13,24,5,10,3,4,1,6,6,3,2,8,6,120:00:00,19,38,7,19,8,12,1,9,9,4,2,10,11
22300146,IND,SAS,72:24:00,16,31,5,10,11,11,2,10,10,2,2,2,8,120:00:00,29,50,14,22,14,14,6,20,20,2,3,5,17,70:06:00,15,29,2,5,10,14,2,9,5,0,1,3,6,120:00:00,20,44,5,11,16,22,3,13,14,1,1,4,9
22300153,HOU,SAC,83:05:00,13,27,7,11,15,17,2,15,13,2,1,2,4,120:00:00,20,35,9,14,18,22,3,18,15,6,1,3,7,82:20:00,12,30,5,18,0,0,3,7,8,1,1,4,8,120:00:00,16,43,6,21,4,4,9,9,9,1,1,7,17
22300148,PHI,WAS,92:47:00,21,41,6,14,9,9,4,16,20,1,2,5,6,120:00:00,27,49,9,19,12,13,6,18,21,2,2,5,7,88:40:00,18,37,6,13,5,5,6,10,15,2,5,5,6,120:00:00,21,47,6,19,10,11,7,14,16,2,5,9,11
22300150,MIA,LAL,79:30:00,16,33,5,12,5,7,3,10,16,3,3,3,3,120:00:00,24,46,9,21,5,7,4,17,19,4,4,4,7,84:44:00,20,35,3,9,5,6,2,13,13,0,2,5,6,120:00:00,24,43,4,12,7,8,3,17,17,1,2,7,8
22300153,HOU,SAC,83:05:00,13,27,7,11,15,17,2,15,13,2,1,2,4,120:00:00,20,35,9,14,18,22,3,18,15,6,1,3,7,82:20:00,12,30,5,18,0,0,3,7,8,1,1,4,8,120:00:00,16,43,6,21,4,4,9,9,9,1,1,7,17
22300155,OKC,ATL,83:57:00,15,36,6,12,10,10,4,19,8,2,3,5,7,120:00:00,20,47,8,17,10,10,5,24,11,4,3,6,8,80:15:00,10,38,3,13,12,15,12,15,11,3,3,5,3,120:00:00,16,55,6,22,12,15,16,21,13,5,3,6,4
22300148,PHI,WAS,92:47:00,21,41,6,14,9,9,4,16,20,1,2,5,6,120:00:00,27,49,9,19,12,13,6,18,21,2,2,5,7,88:40:00,18,37,6,13,5,5,6,10,15,2,5,5,6,120:00:00,21,47,6,19,10,11,7,14,16,2,5,9,11
22300146,IND,SAS,72:24:00,16,31,5,10,11,11,2,10,10,2,2,2,8,120:00:00,29,50,14,22,14,14,6,20,20,2,3,5,17,70:06:00,15,29,2,5,10,14,2,9,5,0,1,3,6,120:00:00,20,44,5,11,16,22,3,13,14,1,1,4,9
22300154,MIN,BOS,78:08:00,15,32,3,12,3,5,2,12,4,2,0,6,10,120:00:00,20,44,6,17,6,9,4,17,12,3,3,12,13,80:25:00,17,42,4,16,8,11,4,14,9,7,1,7,8,120:00:00,19,48,5,19,12,15,7,20,10,8,1,8,11
22300154,MIN,BOS,78:08:00,15,32,3,12,3,5,2,12,4,2,0,6,10,120:00:00,20,44,6,17,6,9,4,17,12,3,3,12,13,80:25:00,17,42,4,16,8,11,4,14,9,7,1,7,8,120:00:00,19,48,5,19,12,15,7,20,10,8,1,8,11
22300149,BKN,MIL,80:12:00,16,31,7,18,2,3,4,12,9,0,2,3,3,120:00:00,27,50,11,27,2,3,4,19,13,0,4,4,5,68:51:00,15,37,1,16,4,5,4,12,9,2,1,2,4,120:00:00,24,51,9,27,6,7,4,17,13,3,1,4,5
22300149,BKN,MIL,80:12:00,16,31,7,18,2,3,4,12,9,0,2,3,3,120:00:00,27,50,11,27,2,3,4,19,13,0,4,4,5,68:51:00,15,37,1,16,4,5,4,12,9,2,1,2,4,120:00:00,24,51,9,27,6,7,4,17,13,3,1,4,5
22300156,DEN,NOP,82:18:00,20,40,3,15,4,6,7,13,17,0,0,3,2,120:00:00,24,50,6,21,5,8,8,15,18,1,2,4,6,84:04:00,18,33,4,9,4,5,3,15,17,1,0,2,3,120:00:00,28,47,10,17,5,6,3,16,19,2,0,3,4
22300147,ORL,DAL,81:17:00,18,33,4,8,5,6,4,10,14,3,0,7,9,120:00:00,26,44,7,11,7,9,4,16,20,3,1,12,11,71:42:00,13,24,5,10,3,4,1,6,6,3,2,8,6,120:00:00,19,38,7,19,8,12,1,9,9,4,2,10,11
22300145,DET,GSW,84:40:00,13,23,5,10,5,5,0,11,11,3,1,5,2,120:00:00,17,39,7,16,7,7,1,17,11,3,1,7,4,72:59:00,16,33,5,16,1,4,4,9,10,1,2,5,2,120:00:00,24,51,7,22,1,4,8,17,13,5,3,6,5
22300152,CHI,UTA,74:47:00,15,30,4,9,4,5,4,11,12,6,2,2,5,120:00:00,25,53,10,21,6,8,9,12,15,9,3,4,7,78:23:00,12,25,5,16,4,4,4,12,7,0,3,10,6,120:00:00,19,38,10,25,4,4,6,19,15,0,4,14,10
22300144,POR,MEM,92:20:00,18,35,6,17,5,7,3,15,11,3,1,5,6,120:00:00,21,45,6,23,7,9,4,20,14,3,1,8,13,68:41:00,14,29,3,9,7,10,3,10,8,2,1,6,10,120:00:00,24,46,7,17,8,12,3,19,16,3,3,6,12
22300142,CLE,GSW,73:18:00,15,31,4,15,9,10,7,9,10,2,1,6,6,120:00:00,20,46,7,25,10,13,9,21,11,4,1,6,10,74:15:00,12,27,8,13,7,11,7,11,12,3,0,6,3,120:00:00,14,47,9,22,8,13,10,17,12,4,2,8,9
